"","date","base_date","month","year","data","res_1","res_2","res_3","res_4","res_5","res_6","res_7","res_8","res_9","res_10","total_res","current_res","upper_weber","upper_ogden","lower","trigger_deficit","moderate","severe","extreme","trigger_category"
"328",1757-06-01,1757-06-01,"6",1757,"paleo",7600.000003,60000,73940,20020,32894.16322,6870,66463.33976,109919.87,NA,NA,377707.372983,377707.372983,194454.163223,73333.33976,109919.87,2292.62701699999,2292.62701699999,0,0,"Moderate"
"329",1758-06-01,1758-06-01,"6",1758,"paleo",7600.000003,60000,73940,20020,27832.60461,6870,62277.00821,107425.1732,NA,NA,365964.786023,365964.786023,189392.604613,69147.00821,107425.1732,14035.213977,14035.213977,0,0,"Moderate"
"330",1759-06-01,1759-06-01,"6",1759,"paleo",7600,60000,73940,20020,33532.16198,6870,66603.26034,202275.0506,NA,NA,470840.47292,470840.47292,195092.16198,73473.26034,202275.0506,0,0,0,0,"None"
"331",1760-06-01,1760-06-01,"6",1760,"paleo",7600.000002,60000,73940,20020,33894.34245,6870,84228.22203,202275.0506,NA,NA,488827.615082,488827.615082,195454.342452,91098.22203,202275.0506,0,0,0,0,"None"
"332",1761-06-01,1761-06-01,"6",1761,"paleo",7600,60000,73940,20020,48110,6870,96140.60416,202275.0506,NA,NA,514955.65476,514955.65476,209670,103010.60416,202275.0506,0,0,0,0,"None"
"333",1762-06-01,1762-06-01,"6",1762,"paleo",7600,60000,73940,20020,48110,6870,104835.455,202275.0506,NA,NA,523650.5056,523650.5056,209670,111705.455,202275.0506,0,0,0,0,"None"
"334",1763-06-01,1763-06-01,"6",1763,"paleo",7600,60000,73940,20020,48110,6870,94296.3606,202275.0506,NA,NA,513111.4112,513111.4112,209670,101166.3606,202275.0506,0,0,0,0,"None"
"335",1764-06-01,1764-06-01,"6",1764,"paleo",7600,60000,73940,20020,48110,6870,83488.67623,202275.0506,NA,NA,502303.72683,502303.72683,209670,90358.67623,202275.0506,0,0,0,0,"None"
"336",1765-06-01,1765-06-01,"6",1765,"paleo",7600,60000,73940,20020,48110,6870,63396.65719,202275.0506,NA,NA,482211.70779,482211.70779,209670,70266.65719,202275.0506,0,0,0,0,"None"
"337",1766-06-01,1766-06-01,"6",1766,"paleo",7600.000002,60000,73940,20020,48110,6870,102109.2121,202275.0506,NA,NA,520924.262702,520924.262702,209670.000002,108979.2121,202275.0506,0,0,0,0,"None"
"338",1767-06-01,1767-06-01,"6",1767,"paleo",7600,60000,73940,20020,48110,6870,104485.4136,202275.0506,NA,NA,523300.4642,523300.4642,209670,111355.4136,202275.0506,0,0,0,0,"None"
"339",1768-06-01,1768-06-01,"6",1768,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"340",1769-06-01,1769-06-01,"6",1769,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"341",1770-06-01,1770-06-01,"6",1770,"paleo",7600,60000,73940,18399.71746,48003.8562,6870,96631.01756,195226.0223,NA,NA,506670.61352,506670.61352,207943.57366,103501.01756,195226.0223,0,0,0,0,"None"
"342",1771-06-01,1771-06-01,"6",1771,"paleo",7600.000001,60000,73940,20020,48110,6870,100195.5924,202275.0506,NA,NA,519010.643001,519010.643001,209670.000001,107065.5924,202275.0506,0,0,0,0,"None"
"343",1772-06-01,1772-06-01,"6",1772,"paleo",7600,60000,73940,19584.8748,48110,6870,63200.85498,202273.5046,NA,NA,481579.23438,481579.23438,209234.8748,70070.85498,202273.5046,0,0,0,0,"None"
"344",1773-06-01,1773-06-01,"6",1773,"paleo",7600.000002,60000,73940,20020,41957.64208,6870,72025.51712,202275.0506,NA,NA,484688.209802,484688.209802,203517.642082,78895.51712,202275.0506,0,0,0,0,"None"
"345",1774-06-01,1774-06-01,"6",1774,"paleo",7600.000001,60000,73940,20020,42097.98029,6870,83659.75601,202275.0506,NA,NA,496462.786901,496462.786901,203657.980291,90529.75601,202275.0506,0,0,0,0,"None"
"346",1775-06-01,1775-06-01,"6",1775,"paleo",7600.000002,60000,73940,20020,48110.00001,6870,110150,202275.0506,NA,NA,528965.050612,528965.050612,209670.000012,117020,202275.0506,0,0,0,0,"None"
"347",1776-06-01,1776-06-01,"6",1776,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"348",1777-06-01,1777-06-01,"6",1777,"paleo",7600,60000,73940,18837.35196,48110,6870,61051.98764,200412.4466,NA,NA,476821.7862,476821.7862,208487.35196,67921.98764,200412.4466,0,0,0,0,"None"
"349",1778-06-01,1778-06-01,"6",1778,"paleo",7600.000003,67775.80055,64985.39613,19513.06387,31134.99132,6870,54008.00927,160295.4202,NA,NA,412182.681343,412182.681343,191009.251873,60878.00927,160295.4202,0,0,0,0,"None"
"350",1779-06-01,1779-06-01,"6",1779,"paleo",7600.000003,60000,73940,20020,31146.70278,6870,70669.23537,178556.5441,NA,NA,448802.482253,448802.482253,192706.702783,77539.23537,178556.5441,0,0,0,0,"None"
"351",1780-06-01,1780-06-01,"6",1780,"paleo",7600.000001,60000,73940,20020,37568.6116,6870,68463.53176,202274.9041,NA,NA,476737.047461,476737.047461,199128.611601,75333.53176,202274.9041,0,0,0,0,"None"
"352",1781-06-01,1781-06-01,"6",1781,"paleo",7600.000002,60000,73940,20020,41834.98724,6870,83625.75305,202275.0506,NA,NA,496165.790892,496165.790892,203394.987242,90495.75305,202275.0506,0,0,0,0,"None"
"353",1782-06-01,1782-06-01,"6",1782,"paleo",7600.000002,60000,73940,19208.73426,36165.05465,6870,50119.40542,189245.1194,NA,NA,443148.313732,443148.313732,196913.788912,56989.40542,189245.1194,0,0,0,0,"None"
"354",1783-06-01,1783-06-01,"6",1783,"paleo",7600.000003,60000,73940,20020,29028.53307,6870,81702.57206,199249.928,NA,NA,478411.033133,478411.033133,190588.533073,88572.57206,199249.928,0,0,0,0,"None"
"355",1784-06-01,1784-06-01,"6",1784,"paleo",7600.000003,60000,73940,20020,33523.40719,6870,108898.3638,202275.0506,NA,NA,513126.821593,513126.821593,195083.407193,115768.3638,202275.0506,0,0,0,0,"None"
"356",1785-06-01,1785-06-01,"6",1785,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"357",1786-06-01,1786-06-01,"6",1786,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"358",1787-06-01,1787-06-01,"6",1787,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"359",1788-06-01,1788-06-01,"6",1788,"paleo",7600,60000,73940,20020,48110,6870,96431.72391,202275.0506,NA,NA,515246.77451,515246.77451,209670,103301.72391,202275.0506,0,0,0,0,"None"
"360",1789-06-01,1789-06-01,"6",1789,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"361",1790-06-01,1790-06-01,"6",1790,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"362",1791-06-01,1791-06-01,"6",1791,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"363",1792-06-01,1792-06-01,"6",1792,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"364",1793-06-01,1793-06-01,"6",1793,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"365",1794-06-01,1794-06-01,"6",1794,"paleo",7600,60000,73940,19445.9114,48110,6870,69837.33541,202273.3753,NA,NA,488076.62211,488076.62211,209095.9114,76707.33541,202273.3753,0,0,0,0,"None"
"366",1795-06-01,1795-06-01,"6",1795,"paleo",7600.000002,64224.69479,61031.30664,17543.19091,28766.50205,6870,37163.62131,164803.2723,NA,NA,388002.588002,388002.588002,179165.694392,44033.62131,164803.2723,0,0,0,0,"None"
"367",1796-06-01,1796-06-01,"6",1796,"paleo",7600.000003,60000,73940,20020,28117.03985,6870,76442.78312,109362.6409,NA,NA,382352.463873,382352.463873,189677.039853,83312.78312,109362.6409,0,0,0,0,"None"
"368",1797-06-01,1797-06-01,"6",1797,"paleo",7600.000001,60000,73940,20020,33928.30437,6870,89363.0737,164972.3599,NA,NA,456693.737971,456693.737971,195488.304371,96233.0737,164972.3599,0,0,0,0,"None"
"369",1798-06-01,1798-06-01,"6",1798,"paleo",7600,60000,73940,20020,48110,6870,66898.47312,202275.0506,NA,NA,485713.52372,485713.52372,209670,73768.47312,202275.0506,0,0,0,0,"None"
"370",1799-06-01,1799-06-01,"6",1799,"paleo",7600.000003,60000,73940,20020,43744.42159,6870,93507.02237,202275.0506,NA,NA,507956.494563,507956.494563,205304.421593,100377.02237,202275.0506,0,0,0,0,"None"
"371",1800-06-01,1800-06-01,"6",1800,"paleo",7600,60000,73940,20020,48110,6870,62302.05673,202275.0506,NA,NA,481117.10733,481117.10733,209670,69172.05673,202275.0506,0,0,0,0,"None"
"372",1801-06-01,1801-06-01,"6",1801,"paleo",7600.000003,60000,73940,20020,47942.83021,6870,110150,202275.0506,NA,NA,528797.880813,528797.880813,209502.830213,117020,202275.0506,0,0,0,0,"None"
"373",1802-06-01,1802-06-01,"6",1802,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"374",1803-06-01,1803-06-01,"6",1803,"paleo",7600,60000,73940,20020,48110,6870,74740.52917,202275.0506,NA,NA,493555.57977,493555.57977,209670,81610.52917,202275.0506,0,0,0,0,"None"
"375",1804-06-01,1804-06-01,"6",1804,"paleo",7600,60000,73940,20020,41327.14561,6870,52572.83158,202273.8073,NA,NA,464603.78449,464603.78449,202887.14561,59442.83158,202273.8073,0,0,0,0,"None"
"376",1805-06-01,1805-06-01,"6",1805,"paleo",7600.000003,60000,73940,20020,33408.40668,6870,79950.87522,202275.0506,NA,NA,484064.332503,484064.332503,194968.406683,86820.87522,202275.0506,0,0,0,0,"None"
"377",1806-06-01,1806-06-01,"6",1806,"paleo",7600,60000,73940,20020,30201.0472,6870,56444.68842,202274.2313,NA,NA,457349.96692,457349.96692,191761.0472,63314.68842,202274.2313,0,0,0,0,"None"
"378",1807-06-01,1807-06-01,"6",1807,"paleo",7600.000001,60000,73940,20020,27785.15794,6870,80963.34652,202275.0506,NA,NA,479453.555061,479453.555061,189345.157941,87833.34652,202275.0506,0,0,0,0,"None"
"379",1808-06-01,1808-06-01,"6",1808,"paleo",7600,60000,73940,20020,28339.61854,6870,70040.83545,202275.0506,NA,NA,469085.50459,469085.50459,189899.61854,76910.83545,202275.0506,0,0,0,0,"None"
"380",1809-06-01,1809-06-01,"6",1809,"paleo",7600.000001,60000,73940,20020,29976.41781,6870,93198.34405,202275.0506,NA,NA,493879.812461,493879.812461,191536.417811,100068.34405,202275.0506,0,0,0,0,"None"
"381",1810-06-01,1810-06-01,"6",1810,"paleo",7600,60000,73940,20020,45827.88183,6870,98605.732,202275.0506,NA,NA,515138.66443,515138.66443,207387.88183,105475.732,202275.0506,0,0,0,0,"None"
"382",1811-06-01,1811-06-01,"6",1811,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"383",1812-06-01,1812-06-01,"6",1812,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"384",1813-06-01,1813-06-01,"6",1813,"paleo",7600,60000,73940,19086.42856,48110,6870,57591.85478,202273.0409,NA,NA,475471.32424,475471.32424,208736.42856,64461.85478,202273.0409,0,0,0,0,"None"
"385",1814-06-01,1814-06-01,"6",1814,"paleo",7600,60000,73940,20020,42618.68618,6870,65487.28227,202275.0506,NA,NA,478811.01905,478811.01905,204178.68618,72357.28227,202275.0506,0,0,0,0,"None"
"386",1815-06-01,1815-06-01,"6",1815,"paleo",7600.000002,60000,73940,20020,44917.11276,6870,99864.31339,202275.0506,NA,NA,515486.476752,515486.476752,206477.112762,106734.31339,202275.0506,0,0,0,0,"None"
"387",1816-06-01,1816-06-01,"6",1816,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"388",1817-06-01,1817-06-01,"6",1817,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"389",1818-06-01,1818-06-01,"6",1818,"paleo",7600,60000,73940,20020,48110,6870,78337.59788,202275.0506,NA,NA,497152.64848,497152.64848,209670,85207.59788,202275.0506,0,0,0,0,"None"
"390",1819-06-01,1819-06-01,"6",1819,"paleo",7600.000001,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.050601,528965.050601,209670.000001,117020,202275.0506,0,0,0,0,"None"
"391",1820-06-01,1820-06-01,"6",1820,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"392",1821-06-01,1821-06-01,"6",1821,"paleo",7600,60000,73940,20020,48110,6870,108344.7395,202275.0506,NA,NA,527159.7901,527159.7901,209670,115214.7395,202275.0506,0,0,0,0,"None"
"393",1822-06-01,1822-06-01,"6",1822,"paleo",7600,60000,73940,20020,48110,6870,92399.60254,202274.7443,NA,NA,511214.34684,511214.34684,209670,99269.60254,202274.7443,0,0,0,0,"None"
"394",1823-06-01,1823-06-01,"6",1823,"paleo",7600.000002,60000,73940,20020,44080.17403,6870,77685.93474,202275.0506,NA,NA,492471.159372,492471.159372,205640.174032,84555.93474,202275.0506,0,0,0,0,"None"
"395",1824-06-01,1824-06-01,"6",1824,"paleo",6230.187013,60000,73940,18399.71746,38952.41991,6870,48842.42962,189535.556,NA,NA,442770.310003,442770.310003,197522.324383,55712.42962,189535.556,0,0,0,0,"None"
"396",1825-06-01,1825-06-01,"6",1825,"paleo",7600.000003,60000,67627.02429,19083.40277,23274.41686,6870,61076.89668,126870.215,NA,NA,372401.955603,372401.955603,177584.843923,67946.89668,126870.215,7598.04439699999,7598.04439699999,0,0,"Moderate"
"397",1826-06-01,1826-06-01,"6",1826,"paleo",7600.000001,60000,73940,20020,35760.05979,6870,94038.67146,196160.9915,NA,NA,494389.722751,494389.722751,197320.059791,100908.67146,196160.9915,0,0,0,0,"None"
"398",1827-06-01,1827-06-01,"6",1827,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"399",1828-06-01,1828-06-01,"6",1828,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"400",1829-06-01,1829-06-01,"6",1829,"paleo",7600,60000,73940,20020,48110,6870,101837.4158,202273.9802,NA,NA,520651.396,520651.396,209670,108707.4158,202273.9802,0,0,0,0,"None"
"401",1830-06-01,1830-06-01,"6",1830,"paleo",7600,60000,73940,19083.35354,47127.36069,6870,56060.97442,201987.8396,NA,NA,472669.52825,472669.52825,207750.71423,62930.97442,201987.8396,0,0,0,0,"None"
"402",1831-06-01,1831-06-01,"6",1831,"paleo",7600,60000,73940,20020,48110,6870,96112.09006,202275.0506,NA,NA,514927.14066,514927.14066,209670,102982.09006,202275.0506,0,0,0,0,"None"
"403",1832-06-01,1832-06-01,"6",1832,"paleo",7600,60000,73940,20020,48110,6870,82198.43691,202275.0506,NA,NA,501013.48751,501013.48751,209670,89068.43691,202275.0506,0,0,0,0,"None"
"404",1833-06-01,1833-06-01,"6",1833,"paleo",7600,60000,73940,20020,48110,6870,109875.4698,202273.9829,NA,NA,528689.4527,528689.4527,209670,116745.4698,202273.9829,0,0,0,0,"None"
"405",1834-06-01,1834-06-01,"6",1834,"paleo",7600,60000,73940,20020,48110,6870,72613.21465,202275.0506,NA,NA,491428.26525,491428.26525,209670,79483.21465,202275.0506,0,0,0,0,"None"
"406",1835-06-01,1835-06-01,"6",1835,"paleo",7600.000002,60000,73940,20020,48110,6870,95219.41284,202275.0506,NA,NA,514034.463442,514034.463442,209670.000002,102089.41284,202275.0506,0,0,0,0,"None"
"407",1836-06-01,1836-06-01,"6",1836,"paleo",7600,60000,73940,20020,48110,6870,92130.71622,202275.0506,NA,NA,510945.76682,510945.76682,209670,99000.71622,202275.0506,0,0,0,0,"None"
"408",1837-06-01,1837-06-01,"6",1837,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"409",1838-06-01,1838-06-01,"6",1838,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"410",1839-06-01,1839-06-01,"6",1839,"paleo",7600,60000,73940,20020,48110,6870,106866.8273,202275.0506,NA,NA,525681.8779,525681.8779,209670,113736.8273,202275.0506,0,0,0,0,"None"
"411",1840-06-01,1840-06-01,"6",1840,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"412",1841-06-01,1841-06-01,"6",1841,"paleo",7600,60000,73940,20020,48110,6870,100477.7102,202275.0506,NA,NA,519292.7608,519292.7608,209670,107347.7102,202275.0506,0,0,0,0,"None"
"413",1842-06-01,1842-06-01,"6",1842,"paleo",7600,60000,73940,20020,48110,6870,81011.58837,202275.0506,NA,NA,499826.63897,499826.63897,209670,87881.58837,202275.0506,0,0,0,0,"None"
"414",1843-06-01,1843-06-01,"6",1843,"paleo",7600.000001,60000,73940,20020,48110,6870,92128.9637,202275.0506,NA,NA,510944.014301,510944.014301,209670.000001,98998.9637,202275.0506,0,0,0,0,"None"
"415",1844-06-01,1844-06-01,"6",1844,"paleo",7600,60000,73940,20020,48110,6870,54592.57106,202274.0818,NA,NA,473406.65286,473406.65286,209670,61462.57106,202274.0818,0,0,0,0,"None"
"416",1845-06-01,1845-06-01,"6",1845,"paleo",7600,60000,73940,18460.6222,48110,6870,46041.14232,196994.5882,NA,NA,458016.35272,458016.35272,208110.6222,52911.14232,196994.5882,0,0,0,0,"None"
"417",1846-06-01,1846-06-01,"6",1846,"paleo",7600.000003,65061.33779,60296.41261,16955.27299,27883.48615,6870,40054.58655,134997.5198,NA,NA,359718.615893,359718.615893,177796.509543,46924.58655,134997.5198,20281.384107,20281.384107,0,0,"Moderate"
"418",1847-06-01,1847-06-01,"6",1847,"paleo",7600.000003,60000,73940,18279.43379,24432.81597,6870,64989.14349,81260.5176,NA,NA,337371.910853,337371.910853,184252.249763,71859.14349,81260.5176,42628.089147,40000,2628.08914699999,0,"Severe"
"419",1848-06-01,1848-06-01,"6",1848,"paleo",7600,60000,73940,20020,33162.77747,6870,102670.4183,182691.5277,NA,NA,486954.72347,486954.72347,194722.77747,109540.4183,182691.5277,0,0,0,0,"None"
"420",1849-06-01,1849-06-01,"6",1849,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"421",1850-06-01,1850-06-01,"6",1850,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"422",1851-06-01,1851-06-01,"6",1851,"paleo",7600,60000,73940,20020,48110,6870,85474.5398,202274.9042,NA,NA,504289.444,504289.444,209670,92344.5398,202274.9042,0,0,0,0,"None"
"423",1852-06-01,1852-06-01,"6",1852,"paleo",7600,60000,73940,20020,48110,6870,96160.5688,202275.0506,NA,NA,514975.6194,514975.6194,209670,103030.5688,202275.0506,0,0,0,0,"None"
"424",1853-06-01,1853-06-01,"6",1853,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"425",1854-06-01,1854-06-01,"6",1854,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"426",1855-06-01,1855-06-01,"6",1855,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0209,NA,NA,528965.0209,528965.0209,209670,117020,202275.0209,0,0,0,0,"None"
"427",1856-06-01,1856-06-01,"6",1856,"paleo",7600,60000,73940,20020,43257.68423,6870,77140.94244,202275.0506,NA,NA,491103.67727,491103.67727,204817.68423,84010.94244,202275.0506,0,0,0,0,"None"
"428",1857-06-01,1857-06-01,"6",1857,"paleo",7600,60000,73940,20020,42233.90569,6870,75668.90992,202275.0506,NA,NA,488607.86621,488607.86621,203793.90569,82538.90992,202275.0506,0,0,0,0,"None"
"429",1858-06-01,1858-06-01,"6",1858,"paleo",7600.000001,60000,73940,20020,37933.06077,6870,76263.96821,202275.0506,NA,NA,484902.079581,484902.079581,199493.060771,83133.96821,202275.0506,0,0,0,0,"None"
"430",1859-06-01,1859-06-01,"6",1859,"paleo",7600,60000,73940,20020,48110,6870,87949.93246,202275.0506,NA,NA,506764.98306,506764.98306,209670,94819.93246,202275.0506,0,0,0,0,"None"
"431",1860-06-01,1860-06-01,"6",1860,"paleo",7600,60000,73940,20020,48110,6870,80127.16347,202275.0506,NA,NA,498942.21407,498942.21407,209670,86997.16347,202275.0506,0,0,0,0,"None"
"432",1861-06-01,1861-06-01,"6",1861,"paleo",7600,60000,73940,20020,48110,6870,83745.47256,202275.0506,NA,NA,502560.52316,502560.52316,209670,90615.47256,202275.0506,0,0,0,0,"None"
"433",1862-06-01,1862-06-01,"6",1862,"paleo",7600,60000,73940,20020,48110,6870,92061.59776,202275.0506,NA,NA,510876.64836,510876.64836,209670,98931.59776,202275.0506,0,0,0,0,"None"
"434",1863-06-01,1863-06-01,"6",1863,"paleo",7600,60000,73940,20020,48110,6870,106030.5201,202275.0506,NA,NA,524845.5707,524845.5707,209670,112900.5201,202275.0506,0,0,0,0,"None"
"435",1864-06-01,1864-06-01,"6",1864,"paleo",7600.000002,60000,73940,20020,41731.03998,6870,67681.70605,202274.0397,NA,NA,480116.785732,480116.785732,203291.039982,74551.70605,202274.0397,0,0,0,0,"None"
"436",1865-06-01,1865-06-01,"6",1865,"paleo",7600.000002,60000,73940,20020,45984.05819,6870,100407.8707,202275.0506,NA,NA,517096.979492,517096.979492,207544.058192,107277.8707,202275.0506,0,0,0,0,"None"
"437",1866-06-01,1866-06-01,"6",1866,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"438",1867-06-01,1867-06-01,"6",1867,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"439",1868-06-01,1868-06-01,"6",1868,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"440",1869-06-01,1869-06-01,"6",1869,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"441",1870-06-01,1870-06-01,"6",1870,"paleo",7600,60000,73940,20020,48110,6870,108584.5304,202275.0506,NA,NA,527399.581,527399.581,209670,115454.5304,202275.0506,0,0,0,0,"None"
"442",1871-06-01,1871-06-01,"6",1871,"paleo",7600,60000,73940,20020,48110,6870,74698.3012,202274.6028,NA,NA,493512.904,493512.904,209670,81568.3012,202274.6028,0,0,0,0,"None"
"443",1872-06-01,1872-06-01,"6",1872,"paleo",7600.000002,60000,73940,20020,42646.74944,6870,84298.80288,202275.0506,NA,NA,497650.602922,497650.602922,204206.749442,91168.80288,202275.0506,0,0,0,0,"None"
"444",1873-06-01,1873-06-01,"6",1873,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"445",1874-06-01,1874-06-01,"6",1874,"paleo",7600,60000,73940,20020,48110,6870,108416.4231,202275.0506,NA,NA,527231.4737,527231.4737,209670,115286.4231,202275.0506,0,0,0,0,"None"
"446",1875-06-01,1875-06-01,"6",1875,"paleo",7600,60000,73940,20020,48110,6870,104146.8823,202275.0506,NA,NA,522961.9329,522961.9329,209670,111016.8823,202275.0506,0,0,0,0,"None"
"447",1876-06-01,1876-06-01,"6",1876,"paleo",7600,60000,73940,20020,48110,6870,97983.27324,202275.0506,NA,NA,516798.32384,516798.32384,209670,104853.27324,202275.0506,0,0,0,0,"None"
"448",1877-06-01,1877-06-01,"6",1877,"paleo",7600,60000,73940,20020,48110,6870,87631.77144,202275.0506,NA,NA,506446.82204,506446.82204,209670,94501.77144,202275.0506,0,0,0,0,"None"
"449",1878-06-01,1878-06-01,"6",1878,"paleo",7600,60000,73940,20020,48110,6870,58048.41806,202275.0087,NA,NA,476863.42676,476863.42676,209670,64918.41806,202275.0087,0,0,0,0,"None"
"450",1879-06-01,1879-06-01,"6",1879,"paleo",7600,60000,73940,18399.71746,37714.75685,6870,47751.29876,190556.5202,NA,NA,442832.29327,442832.29327,197654.47431,54621.29876,190556.5202,0,0,0,0,"None"
"451",1880-06-01,1880-06-01,"6",1880,"paleo",7600.000002,60000,73940,20020,40446.20657,6870,98292.46323,202274.7462,NA,NA,509443.416002,509443.416002,202006.206572,105162.46323,202274.7462,0,0,0,0,"None"
"452",1881-06-01,1881-06-01,"6",1881,"paleo",7600,60000,73940,20020,48110,6870,108329.752,202275.0506,NA,NA,527144.8026,527144.8026,209670,115199.752,202275.0506,0,0,0,0,"None"
"453",1882-06-01,1882-06-01,"6",1882,"paleo",7600,60000,73940,20020,48020.17105,6870,75105.71409,202274.7817,NA,NA,493830.66684,493830.66684,209580.17105,81975.71409,202274.7817,0,0,0,0,"None"
"454",1883-06-01,1883-06-01,"6",1883,"paleo",7600,60000,73940,20020,40746.96592,6870,71939.70185,202275.0506,NA,NA,483391.71837,483391.71837,202306.96592,78809.70185,202275.0506,0,0,0,0,"None"
"455",1884-06-01,1884-06-01,"6",1884,"paleo",7600,60000,73940,20020,48110.00001,6870,110150,202275.0506,NA,NA,528965.05061,528965.05061,209670.00001,117020,202275.0506,0,0,0,0,"None"
"456",1885-06-01,1885-06-01,"6",1885,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"457",1886-06-01,1886-06-01,"6",1886,"paleo",7600,60000,73940,20020,48110,6870,110150,202275.0506,NA,NA,528965.0506,528965.0506,209670,117020,202275.0506,0,0,0,0,"None"
"458",1887-06-01,1887-06-01,"6",1887,"paleo",7600,60000,73940,20020,48110,6870,101970.2775,202275.0506,NA,NA,520785.3281,520785.3281,209670,108840.2775,202275.0506,0,0,0,0,"None"
