"","water_year","month","year","annual_recon","annual_norm","norm_est","flow_est"
"1866",1583,6,1583,5.308474722,-0.519659788492976,-0.519659788492976,15.5377472870302
"1867",1583,7,1583,5.308474722,-0.519659788492976,-0.519659788492976,4.32299570724897
"1868",1583,8,1583,5.308474722,-0.519659788492976,-0.519659788492976,2.48560008003572
"1869",1583,9,1583,5.308474722,-0.519659788492976,-0.519659788492976,1.84819707513138
"1870",1584,10,1583,1.951239519,-2.55047913542818,-2.55047913542818,0.75712757967688
"1871",1584,11,1583,1.951239519,-2.55047913542818,-2.55047913542818,0.906054948322962
"1872",1584,12,1583,1.951239519,-2.55047913542818,-2.55047913542818,0.825576078450055
"1873",1584,1,1584,1.951239519,-2.55047913542818,-2.55047913542818,0.876177135065214
"1874",1584,2,1584,1.951239519,-2.55047913542818,-2.55047913542818,0.928181337107776
"1875",1584,3,1584,1.951239519,-2.55047913542818,-2.55047913542818,0.831020205067566
"1876",1584,4,1584,1.951239519,-2.55047913542818,-2.55047913542818,1.21555381542606
"1877",1584,5,1584,1.951239519,-2.55047913542818,-2.55047913542818,6.67509033936123
"1878",1584,6,1584,1.951239519,-2.55047913542818,-2.55047913542818,3.36964962295563
"1879",1584,7,1584,1.951239519,-2.55047913542818,-2.55047913542818,0.826524323457272
"1880",1584,8,1584,1.951239519,-2.55047913542818,-2.55047913542818,1.03099624089281
"1881",1584,9,1584,1.951239519,-2.55047913542818,-2.55047913542818,0.744783890607979
"1882",1585,10,1584,2.153989239,-2.4574567000771,-2.4574567000771,0.789300709434462
"1883",1585,11,1584,2.153989239,-2.4574567000771,-2.4574567000771,0.932140697694715
"1884",1585,12,1584,2.153989239,-2.4574567000771,-2.4574567000771,0.8478378690995
"1885",1585,1,1585,2.153989239,-2.4574567000771,-2.4574567000771,0.89519017988249
"1886",1585,2,1585,2.153989239,-2.4574567000771,-2.4574567000771,0.946004335831425
"1887",1585,3,1585,2.153989239,-2.4574567000771,-2.4574567000771,0.857212912227497
"1888",1585,4,1585,2.153989239,-2.4574567000771,-2.4574567000771,1.288859213987
"1889",1585,5,1585,2.153989239,-2.4574567000771,-2.4574567000771,6.96370228271782
"1890",1585,6,1585,2.153989239,-2.4574567000771,-2.4574567000771,3.66733184534937
"1891",1585,7,1585,2.153989239,-2.4574567000771,-2.4574567000771,0.906749388167073
"1892",1585,8,1585,2.153989239,-2.4574567000771,-2.4574567000771,1.07906522986292
"1893",1585,9,1585,2.153989239,-2.4574567000771,-2.4574567000771,0.78080098104895
"1894",1586,10,1585,5.878495932,-0.0599604721295548,-0.0599604721295548,1.99474736364528
"1895",1586,11,1585,5.878495932,-0.0599604721295548,-0.0599604721295548,1.7990211618684
"1896",1586,12,1585,5.878495932,-0.0599604721295548,-0.0599604721295548,1.57589482148393
"1897",1586,1,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,1.48891326660769
"1898",1586,2,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,1.49047564014546
"1899",1586,3,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,1.74870802868097
"1900",1586,4,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,4.49865740807204
"1901",1586,5,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,17.8478245144772
"1902",1586,6,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,20.3424319239374
"1903",1586,7,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,5.76058572130129
"1904",1586,8,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,2.94634348220022
"1905",1586,9,1586,5.878495932,-0.0599604721295548,-0.0599604721295548,2.20131192669661
"1906",1587,10,1586,6.670125984,0.578494008509461,0.578494008509461,2.45348657559131
"1907",1587,11,1586,6.670125984,0.578494008509461,0.578494008509461,2.09836986233116
"1908",1587,12,1586,6.670125984,0.578494008509461,0.578494008509461,1.82381779325001
"1909",1587,1,1587,6.670125984,0.578494008509461,0.578494008509461,1.68280255879947
"1910",1587,2,1587,6.670125984,0.578494008509461,0.578494008509461,1.66463129215434
"1911",1587,3,1587,6.670125984,0.578494008509461,0.578494008509461,2.06289942523584
"1912",1587,4,1587,6.670125984,0.578494008509461,0.578494008509461,5.86215587838955
"1913",1587,5,1587,6.670125984,0.578494008509461,0.578494008509461,22.0102850828208
"1914",1587,6,1587,6.670125984,0.578494008509461,0.578494008509461,28.544638918914
"1915",1587,7,1587,6.670125984,0.578494008509461,0.578494008509461,8.24718907595458
"1916",1587,8,1587,6.670125984,0.578494008509461,0.578494008509461,3.67636296803041
"1917",1587,9,1587,6.670125984,0.578494008509461,0.578494008509461,2.76283339749406
"1918",1588,10,1587,6.403832916,0.367314948314853,0.367314948314853,2.29475702473778
"1919",1588,11,1587,6.403832916,0.367314948314853,0.367314948314853,1.99596177127426
"1920",1588,12,1587,6.403832916,0.367314948314853,0.367314948314853,1.73914513599829
"1921",1588,1,1588,6.403832916,0.367314948314853,0.367314948314853,1.61692210096968
"1922",1588,2,1588,6.403832916,0.367314948314853,0.367314948314853,1.6056086298195
"1923",1588,3,1588,6.403832916,0.367314948314853,0.367314948314853,1.95515179388225
"1924",1588,4,1588,6.403832916,0.367314948314853,0.367314948314853,5.3845571433393
"1925",1588,5,1588,6.403832916,0.367314948314853,0.367314948314853,20.5692125423408
"1926",1588,6,1588,6.403832916,0.367314948314853,0.367314948314853,25.6266234415456
"1927",1588,7,1588,6.403832916,0.367314948314853,0.367314948314853,7.35884203338797
"1928",1588,8,1588,6.403832916,0.367314948314853,0.367314948314853,3.42299372525864
"1929",1588,9,1588,6.403832916,0.367314948314853,0.367314948314853,2.56770301689657
"1930",1589,10,1588,6.969351723,0.807977084603286,0.807977084603286,2.63398614301458
"1931",1589,11,1588,6.969351723,0.807977084603286,0.807977084603286,2.21352100047754
"1932",1589,12,1588,6.969351723,0.807977084603286,0.807977084603286,1.91886714641421
"1933",1589,1,1589,6.969351723,0.807977084603286,0.807977084603286,1.7563789570108
"1934",1589,2,1589,6.969351723,0.807977084603286,0.807977084603286,1.73037805331064
"1935",1589,3,1589,6.969351723,0.807977084603286,0.807977084603286,2.18434798215783
"1936",1589,4,1589,6.969351723,0.807977084603286,0.807977084603286,6.41179607318142
"1937",1589,5,1589,6.969351723,0.807977084603286,0.807977084603286,23.6499080347433
"1938",1589,6,1589,6.969351723,0.807977084603286,0.807977084603286,31.9534663642283
"1939",1589,7,1589,6.969351723,0.807977084603286,0.807977084603286,9.28911191361391
"1940",1589,8,1589,6.969351723,0.807977084603286,0.807977084603286,3.96534855711985
"1941",1589,9,1589,6.969351723,0.807977084603286,0.807977084603286,2.98566433356797
"1942",1590,10,1589,3.833300607,-1.56077841349486,-1.56077841349486,1.15164538501202
"1943",1590,11,1589,3.833300607,-1.56077841349486,-1.56077841349486,1.2112610429272
"1944",1590,12,1589,3.833300607,-1.56077841349486,-1.56077841349486,1.08443900247692
"1945",1590,1,1590,3.833300607,-1.56077841349486,-1.56077841349486,1.0933860143245
"1946",1590,2,1590,3.833300607,-1.56077841349486,-1.56077841349486,1.13010439009139
"1947",1590,3,1590,3.833300607,-1.56077841349486,-1.56077841349486,1.14032860952414
"1948",1590,4,1590,3.833300607,-1.56077841349486,-1.56077841349486,2.17247545347658
"1949",1590,5,1590,3.833300607,-1.56077841349486,-1.56077841349486,10.2232781019637
"1950",1590,6,1590,3.833300607,-1.56077841349486,-1.56077841349486,7.67186590636266
"1951",1590,7,1590,3.833300607,-1.56077841349486,-1.56077841349486,2.02418200750275
"1952",1590,8,1590,3.833300607,-1.56077841349486,-1.56077841349486,1.62895487081093
"1953",1590,9,1590,3.833300607,-1.56077841349486,-1.56077841349486,1.19554414674441
"1954",1591,10,1590,3.971261031,-1.47459435389068,-1.47459435389068,1.19172189405527
"1955",1591,11,1590,3.971261031,-1.47459435389068,-1.47459435389068,1.24081850596665
"1956",1591,12,1590,3.971261031,-1.47459435389068,-1.47459435389068,1.10934631118083
"1957",1591,1,1591,3.971261031,-1.47459435389068,-1.47459435389068,1.11389448572372
"1958",1591,2,1591,3.971261031,-1.47459435389068,-1.47459435389068,1.14899778569185
"1959",1591,3,1591,3.971261031,-1.47459435389068,-1.47459435389068,1.17057349812771
"1960",1591,4,1591,3.971261031,-1.47459435389068,-1.47459435389068,2.27568763586605
"1961",1591,5,1591,3.971261031,-1.47459435389068,-1.47459435389068,10.5846352537614
"1962",1591,6,1591,3.971261031,-1.47459435389068,-1.47459435389068,8.17968599148383
"1963",1591,7,1591,3.971261031,-1.47459435389068,-1.47459435389068,2.16943922074121
"1964",1591,8,1591,3.971261031,-1.47459435389068,-1.47459435389068,1.69056036350045
"1965",1591,9,1591,3.971261031,-1.47459435389068,-1.47459435389068,1.24225853731959
"1966",1592,10,1591,3.2394648,-1.90760429790687,-1.90760429790687,0.999911064359841
"1967",1592,11,1591,3.2394648,-1.90760429790687,-1.90760429790687,1.09723338678928
"1968",1592,12,1591,3.2394648,-1.90760429790687,-1.90760429790687,0.988105082591864
"1969",1592,1,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.01347232170711
"1970",1592,2,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.0562200521011
"1971",1592,3,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.0240906483195
"1972",1592,4,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.7907719764209
"1973",1592,5,1592,3.2394648,-1.90760429790687,-1.90760429790687,8.85650410189223
"1974",1592,6,1592,3.2394648,-1.90760429790687,-1.90760429790687,5.85923215001865
"1975",1592,7,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.51123503799277
"1976",1592,8,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.39699502646834
"1977",1592,9,1592,3.2394648,-1.90760429790687,-1.90760429790687,1.02005820485777
"1978",1593,10,1592,5.583715962,-0.299770479003524,-0.299770479003524,1.83847393144034
"1979",1593,11,1592,5.583715962,-0.299770479003524,-0.299770479003524,1.6943989762264
"1980",1593,12,1592,5.583715962,-0.299770479003524,-0.299770479003524,1.48892180600285
"1981",1593,1,1593,5.583715962,-0.299770479003524,-0.299770479003524,1.42012454134776
"1982",1593,2,1593,5.583715962,-0.299770479003524,-0.299770479003524,1.42833899739207
"1983",1593,3,1593,5.583715962,-0.299770479003524,-0.299770479003524,1.63949259603342
"1984",1593,4,1593,5.583715962,-0.299770479003524,-0.299770479003524,4.04717717779933
"1985",1593,5,1593,5.583715962,-0.299770479003524,-0.299770479003524,16.4316662448619
"1986",1593,6,1593,5.583715962,-0.299770479003524,-0.299770479003524,17.7259534419094
"1987",1593,7,1593,5.583715962,-0.299770479003524,-0.299770479003524,4.97549504966304
"1988",1593,8,1593,5.583715962,-0.299770479003524,-0.299770479003524,2.69939404755975
"1989",1593,9,1593,5.583715962,-0.299770479003524,-0.299770479003524,2.01190464444973
"1990",1594,10,1593,6.720841731,0.618029777930276,0.618029777930276,2.48398477360124
"1991",1594,11,1593,6.720841731,0.618029777930276,0.618029777930276,2.11791982869477
"1992",1594,12,1593,6.720841731,0.618029777930276,0.618029777930276,1.83996649352268
"1993",1594,1,1594,6.720841731,0.618029777930276,0.618029777930276,1.69533042086297
"1994",1594,2,1594,6.720841731,0.618029777930276,0.618029777930276,1.67583842509193
"1995",1594,3,1594,6.720841731,0.618029777930276,0.618029777930276,2.08349728624254
"1996",1594,4,1594,6.720841731,0.618029777930276,0.618029777930276,5.95455592430264
"1997",1594,5,1594,6.720841731,0.618029777930276,0.618029777930276,22.2872597885222
"1998",1594,6,1594,6.720841731,0.618029777930276,0.618029777930276,29.1140860215587
"1999",1594,7,1594,6.720841731,0.618029777930276,0.618029777930276,8.42095057188632
"2000",1594,8,1594,6.720841731,0.618029777930276,0.618029777930276,3.72512932404218
"2001",1594,9,1594,6.720841731,0.618029777930276,0.618029777930276,2.80041673486137
"2002",1595,10,1594,7.179010791,0.962832944338593,0.962832944338593,2.76057018227879
"2003",1595,11,1594,7.179010791,0.962832944338593,0.962832944338593,2.29352587436498
"2004",1595,12,1594,7.179010791,0.962832944338593,0.962832944338593,1.98481308706208
"2005",1595,1,1595,7.179010791,0.962832944338593,0.962832944338593,1.80720752795769
"2006",1595,2,1595,7.179010791,0.962832944338593,0.962832944338593,1.77569830599178
"2007",1595,3,1595,7.179010791,0.962832944338593,0.962832944338593,2.26889877027437
"2008",1595,4,1595,7.179010791,0.962832944338593,0.962832944338593,6.80104845787508
"2009",1595,5,1595,7.179010791,0.962832944338593,0.962832944338593,24.8002959293777
"2010",1595,6,1595,7.179010791,0.962832944338593,0.962832944338593,34.3968019370349
"2011",1595,7,1595,7.179010791,0.962832944338593,0.962832944338593,10.0383006662252
"2012",1595,8,1595,7.179010791,0.962832944338593,0.962832944338593,4.16851477106715
"2013",1595,9,1595,7.179010791,0.962832944338593,0.962832944338593,3.14247808714473
"2014",1596,10,1595,7.786268856,1.38081652269804,1.38081652269804,3.12182845201522
"2015",1596,11,1595,7.786268856,1.38081652269804,1.38081652269804,2.51885791263195
"2016",1596,12,1595,7.786268856,1.38081652269804,1.38081652269804,2.17017711943275
"2017",1596,1,1596,7.786268856,1.38081652269804,1.38081652269804,1.94920031439928
"2018",1596,2,1596,7.786268856,1.38081652269804,1.38081652269804,1.90190436264732
"2019",1596,3,1596,7.786268856,1.38081652269804,1.38081652269804,2.50771933242168
"2020",1596,4,1596,7.786268856,1.38081652269804,1.38081652269804,7.92716353381228
"2021",1596,5,1596,7.786268856,1.38081652269804,1.38081652269804,28.0854832724701
"2022",1596,6,1596,7.786268856,1.38081652269804,1.38081652269804,41.5824896607671
"2023",1596,7,1596,7.786268856,1.38081652269804,1.38081652269804,12.2510501394629
"2024",1596,8,1596,7.786268856,1.38081652269804,1.38081652269804,4.75033891410624
"2025",1596,9,1596,7.786268856,1.38081652269804,1.38081652269804,3.59218470990654
"2026",1597,10,1596,5.676255918,-0.224814405133496,-0.224814405133496,1.88639993408083
"2027",1597,11,1596,5.676255918,-0.224814405133496,-0.224814405133496,1.72664915630879
"2028",1597,12,1596,5.676255918,-0.224814405133496,-0.224814405133496,1.51575134824323
"2029",1597,1,1597,5.676255918,-0.224814405133496,-0.224814405133496,1.4413916332606
"2030",1597,2,1597,5.676255918,-0.224814405133496,-0.224814405133496,1.44757064599534
"2031",1597,3,1597,5.676255918,-0.224814405133496,-0.224814405133496,1.6731224613171
"2032",1597,4,1597,5.676255918,-0.224814405133496,-0.224814405133496,4.18483883543266
"2033",1597,5,1597,5.676255918,-0.224814405133496,-0.224814405133496,16.8658618225803
"2034",1597,6,1597,5.676255918,-0.224814405133496,-0.224814405133496,18.5175728184151
"2035",1597,7,1597,5.676255918,-0.224814405133496,-0.224814405133496,5.21250787704942
"2036",1597,8,1597,5.676255918,-0.224814405133496,-0.224814405133496,2.77502135138089
"2037",1597,9,1597,5.676255918,-0.224814405133496,-0.224814405133496,2.06987622259468
"2038",1598,10,1597,4.382367237,-1.2041126729121,-1.2041126729121,1.32381492946523
"2039",1598,11,1597,4.382367237,-1.2041126729121,-1.2041126729121,1.33680465431841
"2040",1598,12,1597,4.382367237,-1.2041126729121,-1.2041126729121,1.19006697144225
"2041",1598,1,1598,4.382367237,-1.2041126729121,-1.2041126729121,1.17996471223627
"2042",1598,2,1598,4.382367237,-1.2041126729121,-1.2041126729121,1.2096903550609
"2043",1598,3,1598,4.382367237,-1.2041126729121,-1.2041126729121,1.26908851813818
"2044",1598,4,1598,4.382367237,-1.2041126729121,-1.2041126729121,2.62219155410964
"2045",1598,5,1598,4.382367237,-1.2041126729121,-1.2041126729121,11.7766131308304
"2046",1598,6,1598,4.382367237,-1.2041126729121,-1.2041126729121,9.93206563147938
"2047",1598,7,1598,4.382367237,-1.2041126729121,-1.2041126729121,2.6748662209827
"2048",1598,8,1598,4.382367237,-1.2041126729121,-1.2041126729121,1.89449774519776
"2049",1598,9,1598,4.382367237,-1.2041126729121,-1.2041126729121,1.3971809379221
"2050",1599,10,1598,5.318045868,-0.512108325982767,-0.512108325982767,1.7071854435673
"2051",1599,11,1598,5.318045868,-0.512108325982767,-0.512108325982767,1.60524432195469
"2052",1599,12,1598,5.318045868,-0.512108325982767,-0.512108325982767,1.41465521523904
"2053",1599,1,1599,5.318045868,-0.512108325982767,-0.512108325982767,1.36102393367322
"2054",1599,2,1599,5.318045868,-0.512108325982767,-0.512108325982767,1.37479081157528
"2055",1599,3,1599,5.318045868,-0.512108325982767,-0.512108325982767,1.54670130914013
"2056",1599,4,1599,5.318045868,-0.512108325982767,-0.512108325982767,3.67395437196072
"2057",1599,5,1599,5.318045868,-0.512108325982767,-0.512108325982767,15.2427808606143
"2058",1599,6,1599,5.318045868,-0.512108325982767,-0.512108325982767,15.609633125295
"2059",1599,7,1599,5.318045868,-0.512108325982767,-0.512108325982767,4.3443640822819
"2060",1599,8,1599,5.318045868,-0.512108325982767,-0.512108325982767,2.49274469209399
"2061",1599,9,1599,5.318045868,-0.512108325982767,-0.512108325982767,1.85366349635483
"2062",1600,10,1599,2.474509362,-2.30474365648246,-2.30474365648246,0.844243167451852
"2063",1600,11,1599,2.474509362,-2.30474365648246,-2.30474365648246,0.976107420254442
"2064",1600,12,1599,2.474509362,-2.30474365648246,-2.30474365648246,0.885294907171184
"2065",1600,1,1600,2.474509362,-2.30474365648246,-2.30474365648246,0.927023706956826
"2066",1600,2,1600,2.474509362,-2.30474365648246,-2.30474365648246,0.975776263982932
"2067",1600,3,1600,2.474509362,-2.30474365648246,-2.30474365648246,0.901474133196638
"2068",1600,4,1600,2.474509362,-2.30474365648246,-2.30474365648246,1.41625136827547
"2069",1600,5,1600,2.474509362,-2.30474365648246,-2.30474365648246,7.45692369226562
"2070",1600,6,1600,2.474509362,-2.30474365648246,-2.30474365648246,4.19949090304779
"2071",1600,7,1600,2.474509362,-2.30474365648246,-2.30474365648246,1.05145346351164
"2072",1600,8,1600,2.474509362,-2.30474365648246,-2.30474365648246,1.16148328788938
"2073",1600,9,1600,2.474509362,-2.30474365648246,-2.30474365648246,0.842659787905935
"2074",1601,10,1600,7.214973381,0.988865736102579,0.988865736102579,2.78223213156615
"2075",1601,11,1600,7.214973381,0.988865736102579,0.988865736102579,2.30715882085798
"2076",1601,12,1600,7.214973381,0.988865736102579,0.988865736102579,1.99604315803886
"2077",1601,1,1601,7.214973381,0.988865736102579,0.988865736102579,1.81584614536593
"2078",1601,2,1601,7.214973381,0.988865736102579,0.988865736102579,1.78339298543131
"2079",1601,3,1601,7.214973381,0.988865736102579,0.988865736102579,2.28331964624973
"2080",1601,4,1601,7.214973381,0.988865736102579,0.988865736102579,6.86795440725346
"2081",1601,5,1601,7.214973381,0.988865736102579,0.988865736102579,24.9971989268415
"2082",1601,6,1601,7.214973381,0.988865736102579,0.988865736102579,34.8190264374351
"2083",1601,7,1601,7.214973381,0.988865736102579,0.988865736102579,10.1679469148631
"2084",1601,8,1601,7.214973381,0.988865736102579,0.988865736102579,4.203320856474
"2085",1601,9,1601,7.214973381,0.988865736102579,0.988865736102579,3.16935525477541
"2086",1602,10,1601,8.066890326,1.55862544795751,1.55862544795751,3.28430872124562
"2087",1602,11,1601,8.066890326,1.55862544795751,1.55862544795751,2.61891746438152
"2088",1602,12,1601,8.066890326,1.55862544795751,1.55862544795751,2.25232761208066
"2089",1602,1,1602,8.066890326,1.55862544795751,1.55862544795751,2.01174807377409
"2090",1602,2,1602,8.066890326,1.55862544795751,1.55862544795751,1.95732429950826
"2091",1602,3,1602,8.066890326,1.55862544795751,1.55862544795751,2.61406608316896
"2092",1602,4,1602,8.066890326,1.55862544795751,1.55862544795751,8.44022384772408
"2093",1602,5,1602,8.066890326,1.55862544795751,1.55862544795751,29.5639384005742
"2094",1602,6,1602,8.066890326,1.55862544795751,1.55862544795751,44.9064275456781
"2095",1602,7,1602,8.066890326,1.55862544795751,1.55862544795751,13.2786041000581
"2096",1602,8,1602,8.066890326,1.55862544795751,1.55862544795751,5.01288693730383
"2097",1602,9,1602,8.066890326,1.55862544795751,1.55862544795751,3.79538386393078
"2098",1603,10,1602,8.089402341,1.57248694561909,1.57248694561909,3.29719867623238
"2099",1603,11,1602,8.089402341,1.57248694561909,1.57248694561909,2.62682429563352
"2100",1603,12,1602,8.089402341,1.57248694561909,1.57248694561909,2.25881530612274
"2101",1603,1,1603,8.089402341,1.57248694561909,1.57248694561909,2.01667834465241
"2102",1603,2,1603,8.089402341,1.57248694561909,1.57248694561909,1.96168845452833
"2103",1603,3,1603,8.089402341,1.57248694561909,1.57248694561909,2.62247702122634
"2104",1603,4,1603,8.089402341,1.57248694561909,1.57248694561909,8.48108594222814
"2105",1603,5,1603,8.089402341,1.57248694561909,1.57248694561909,29.681249731621
"2106",1603,6,1603,8.089402341,1.57248694561909,1.57248694561909,45.1723646030507
"2107",1603,7,1603,8.089402341,1.57248694561909,1.57248694561909,13.3609098264212
"2108",1603,8,1603,8.089402341,1.57248694561909,1.57248694561909,5.0337365137572
"2109",1603,9,1603,8.089402341,1.57248694561909,1.57248694561909,3.81152691543626
"2110",1604,10,1603,8.253697575,1.67190331164078,1.67190331164078,3.39059936918656
"2111",1604,11,1603,8.253697575,1.67190331164078,1.67190331164078,2.68398635918626
"2112",1604,12,1603,8.253697575,1.67190331164078,1.67190331164078,2.30570116931472
"2113",1604,1,1604,8.253697575,1.67190331164078,1.67190331164078,2.0522695395574
"2114",1604,2,1604,8.253697575,1.67190331164078,1.67190331164078,1.99317487825863
"2115",1604,3,1604,8.253697575,1.67190331164078,1.67190331164078,2.68331422276189
"2116",1604,4,1604,8.253697575,1.67190331164078,1.67190331164078,8.77784549723558
"2117",1604,5,1604,8.253697575,1.67190331164078,1.67190331164078,30.5313804449439
"2118",1604,6,1604,8.253697575,1.67190331164078,1.67190331164078,47.1087851410145
"2119",1604,7,1604,8.253697575,1.67190331164078,1.67190331164078,13.9606144173359
"2120",1604,8,1604,8.253697575,1.67190331164078,1.67190331164078,5.18490104531498
"2121",1604,9,1604,8.253697575,1.67190331164078,1.67190331164078,3.9285953722066
"2122",1605,10,1604,8.514497145,1.82365752354206,1.82365752354206,3.53641012802252
"2123",1605,11,1604,8.514497145,1.82365752354206,1.82365752354206,2.77278183928223
"2124",1605,12,1604,8.514497145,1.82365752354206,1.82365752354206,2.37847741881567
"2125",1605,1,1605,8.514497145,1.82365752354206,1.82365752354206,2.10738117198577
"2126",1605,2,1605,8.514497145,1.82365752354206,1.82365752354206,2.0418694264509
"2127",1605,3,1605,8.514497145,1.82365752354206,1.82365752354206,2.77792259137797
"2128",1605,4,1605,8.514497145,1.82365752354206,1.82365752354206,9.24340010851621
"2129",1605,5,1605,8.514497145,1.82365752354206,1.82365752354206,31.8588574360678
"2130",1605,6,1605,8.514497145,1.82365752354206,1.82365752354206,50.1637185452753
"2131",1605,7,1605,8.514497145,1.82365752354206,1.82365752354206,14.908051696993
"2132",1605,8,1605,8.514497145,1.82365752354206,1.82365752354206,5.42118742740126
"2133",1605,9,1605,8.514497145,1.82365752354206,1.82365752354206,4.11167844207741
"2134",1606,10,1605,7.390708683,1.11377903514336,1.11377903514336,2.88771235544706
"2135",1606,11,1605,7.390708683,1.11377903514336,1.11377903514336,2.37331184189377
"2136",1606,12,1605,7.390708683,1.11377903514336,1.11377903514336,2.05050760088911
"2137",1606,1,1606,7.390708683,1.11377903514336,1.11377903514336,1.8576742174962
"2138",1606,2,1606,7.390708683,1.11377903514336,1.11377903514336,1.82061951569901
"2139",1606,3,1606,7.390708683,1.11377903514336,1.11377903514336,2.35334912751489
"2140",1606,4,1606,7.390708683,1.11377903514336,1.11377903514336,7.19491884896162
"2141",1606,5,1606,7.390708683,1.11377903514336,1.11377903514336,25.9561556267423
"2142",1606,6,1606,7.390708683,1.11377903514336,1.11377903514336,36.8913891673363
"2143",1606,7,1606,7.390708683,1.11377903514336,1.11377903514336,10.80499670169
"2144",1606,8,1606,7.390708683,1.11377903514336,1.11377903514336,4.37295969467349
"2145",1606,9,1606,7.390708683,1.11377903514336,1.11377903514336,3.30039812902175
"2146",1607,10,1606,4.4117886,-1.18395016348199,-1.18395016348199,1.33405109416258
"2147",1607,11,1606,4.4117886,-1.18395016348199,-1.18395016348199,1.34415749080987
"2148",1607,12,1606,4.4117886,-1.18395016348199,-1.18395016348199,1.19624057163799
"2149",1607,1,1607,4.4117886,-1.18395016348199,-1.18395016348199,1.18499420566603
"2150",1607,2,1607,4.4117886,-1.18395016348199,-1.18395016348199,1.21430000023573
"2151",1607,3,1607,4.4117886,-1.18395016348199,-1.18395016348199,1.27665287791461
"2152",1607,4,1607,4.4117886,-1.18395016348199,-1.18395016348199,2.649423155755
"2153",1607,5,1607,4.4117886,-1.18395016348199,-1.18395016348199,11.8690380001921
"2154",1607,6,1607,4.4117886,-1.18395016348199,-1.18395016348199,10.0726528477998
"2155",1607,7,1607,4.4117886,-1.18395016348199,-1.18395016348199,2.71566427893916
"2156",1607,8,1607,4.4117886,-1.18395016348199,-1.18395016348199,1.91035422887461
"2157",1607,9,1607,4.4117886,-1.18395016348199,-1.18395016348199,1.40924316695168
"2158",1608,10,1607,6.73463211,0.628737625877794,0.628737625877794,2.49228759189724
"2159",1608,11,1607,6.73463211,0.628737625877794,0.628737625877794,2.12323533156195
"2160",1608,12,1607,6.73463211,0.628737625877794,0.628737625877794,1.84435638108666
"2161",1608,1,1608,6.73463211,0.628737625877794,0.628737625877794,1.69873403664953
"2162",1608,2,1608,6.73463211,0.628737625877794,0.628737625877794,1.67888232417142
"2163",1608,3,1608,6.73463211,0.628737625877794,0.628737625877794,2.08909923996126
"2164",1608,4,1608,6.73463211,0.628737625877794,0.628737625877794,5.97974491052741
"2165",1608,5,1608,6.73463211,0.628737625877794,0.628737625877794,22.3626679896536
"2166",1608,6,1608,6.73463211,0.628737625877794,0.628737625877794,29.2695839731974
"2167",1608,7,1608,6.73463211,0.628737625877794,0.628737625877794,8.46842066410114
"2168",1608,8,1608,6.73463211,0.628737625877794,0.628737625877794,3.73840996683705
"2169",1608,9,1608,6.73463211,0.628737625877794,0.628737625877794,2.81065329038893
"2170",1609,10,1608,9.031650516,2.10460701632621,2.10460701632621,3.81678621835849
"2171",1609,11,1608,9.031650516,2.10460701632621,2.10460701632621,2.94212461082384
"2172",1609,12,1608,9.031650516,2.10460701632621,2.10460701632621,2.5170911471015
"2173",1609,1,1609,9.031650516,2.10460701632621,2.10460701632621,2.21192713417401
"2174",1609,2,1609,9.031650516,2.10460701632621,2.10460701632621,2.13404818726019
"2175",1609,3,1609,9.031650516,2.10460701632621,2.10460701632621,2.95868169325034
"2176",1609,4,1609,9.031650516,2.10460701632621,2.10460701632621,10.1458202652877
"2177",1609,5,1609,9.031650516,2.10460701632621,2.10460701632621,34.4124186225214
"2178",1609,6,1609,9.031650516,2.10460701632621,2.10460701632621,56.1393546127371
"2179",1609,7,1609,9.031650516,2.10460701632621,2.10460701632621,16.765485582045
"2180",1609,8,1609,9.031650516,2.10460701632621,2.10460701632621,5.87648424294668
"2181",1609,9,1609,9.031650516,2.10460701632621,2.10460701632621,4.46475168847152
"2182",1610,10,1609,8.360282763,1.73479816455479,1.73479816455479,3.45055458827939
"2183",1610,11,1609,8.360282763,1.73479816455479,1.73479816455479,2.720561422822
"2184",1610,12,1609,8.360282763,1.73479816455479,1.73479816455479,2.33568600690763
"2185",1610,1,1610,8.360282763,1.73479816455479,1.73479816455479,2.07499556714965
"2186",1610,2,1610,8.360282763,1.73479816455479,1.73479816455479,2.01326358402204
"2187",1610,3,1610,8.360282763,1.73479816455479,1.73479816455479,2.72226858521514
"2188",1610,4,1610,8.360282763,1.73479816455479,1.73479816455479,8.96894681860259
"2189",1610,5,1610,8.360282763,1.73479816455479,1.73479816455479,31.0771744218332
"2190",1610,6,1610,8.360282763,1.73479816455479,1.73479816455479,48.3603246493255
