"","data","response","year","deliv_annual","demand_annual","request_annual","shortage_demand","shortage_request"
"662","hw","Base",2051,616248.827798,690783.8,622083.8,74534.972202,5834.972202
"663","hw","Base",2052,617228.968958,690783.8,622083.8,73554.831042,4854.83104199999
"664","hw","Base",2053,618353.907036,690783.8,622083.8,72429.892964,3729.892964
"665","hw","Base",2054,617683.930693,690783.8,622083.8,73099.869307,4399.869307
"666","hw","Base",2055,604276.597335,690783.8,622083.8,86507.202665,17807.202665
"667","hw","Base",2056,601636.505428,690783.8,622083.8,89147.294572,20447.294572
"668","hw","Base",2057,604749.4909595,690783.8,622083.8,86034.3090405,17334.3090405
"669","hw","Base",2058,605621.2829265,690783.8,622083.8,85162.5170735,16462.5170735
"670","hw","Base",2059,601015.5487651,690783.8,622083.8,89768.2512349,21068.2512349
"671","hw","Base",2060,618139.695549,690783.8,622083.8,72644.104451,3944.10445099999
"672","hw","Base",2061,615428.876626,690783.8,622083.8,75354.923374,6654.92337400001
"673","hw","Base",2062,601878.7782339,690783.8,622083.8,88905.0217661,20205.0217661
"674","hw","Base",2063,619149.226133,690783.8,622083.8,71634.573867,2934.573867
"675","hw","Base",2064,617497.697443,690783.8,622083.8,73286.102557,4586.10255700001
"676","hw","Base",2065,573315.143823,637794.2,576651.2,64479.056177,3336.05617700001
"677","ct","Base",2035,44246.6943959,52989.6,45432.6,8742.9056041,1185.9056041
"678","ct","Base",2036,610904.984782,690783.8,622083.8,79878.815218,11178.815218
"679","ct","Base",2037,618593.630205,690783.8,622083.8,72190.169795,3490.16979500001
"680","ct","Base",2038,618564.728356,690783.8,622083.8,72219.071644,3519.07164400001
"681","ct","Base",2039,618424.666192,690783.8,622083.8,72359.133808,3659.133808
"682","ct","Base",2040,611159.878534,690783.8,622083.8,79623.921466,10923.921466
"683","ct","Base",2041,617124.446365,690783.8,622083.8,73659.353635,4959.35363499999
"684","ct","Base",2042,600538.3141913,690783.8,622083.8,90245.4858087,21545.4858087
"685","ct","Base",2043,595682.83632,690783.8,622083.8,95100.96368,26400.96368
"686","ct","Base",2044,605466.6138741,690783.8,622083.8,85317.1861259,16617.1861259
"687","ct","Base",2045,604496.1463036,690783.8,622083.8,86287.6536964,17587.6536964
"688","ct","Base",2046,610097.104716,690783.8,622083.8,80686.695284,11986.695284
"689","ct","Base",2047,589295.5913791,690783.8,622083.8,101488.2086209,32788.2086209
"690","ct","Base",2048,617709.014141,690783.8,622083.8,73074.785859,4374.785859
"691","ct","Base",2049,601977.5811451,690783.8,622083.8,88806.2188549,20106.2188549
"692","ct","Base",2050,618397.32606,690783.8,622083.8,72386.47394,3686.47394
"693","ct","Base",2051,614905.532712,690783.8,622083.8,75878.267288,7178.267288
"694","ct","Base",2052,614988.847056,690783.8,622083.8,75794.952944,7094.952944
"695","ct","Base",2053,617448.495104,690783.8,622083.8,73335.304896,4635.304896
"696","ct","Base",2054,616060.095865,690783.8,622083.8,74723.704135,6023.70413500001
"697","ct","Base",2055,603845.3499042,690783.8,622083.8,86938.4500958,18238.4500958
"698","ct","Base",2056,591515.9968294,690783.8,622083.8,99267.8031706,30567.8031706
"699","ct","Base",2057,593968.33669334,690783.8,622083.8,96815.46330666,28115.46330666
"700","ct","Base",2058,597039.1623203,690783.8,622083.8,93744.6376797,25044.6376797
"701","ct","Base",2059,592876.5083579,690783.8,622083.8,97907.2916421,29207.2916421
"702","ct","Base",2060,617144.481194,690783.8,622083.8,73639.318806,4939.318806
"703","ct","Base",2061,613432.577223,690783.8,622083.8,77351.222777,8651.222777
"704","ct","Base",2062,599973.5092367,690783.8,622083.8,90810.2907633,22110.2907633
"705","ct","Base",2063,611263.025262,690783.8,622083.8,79520.774738,10820.774738
"706","ct","Base",2064,615452.096367,690783.8,622083.8,75331.703633,6631.703633
"707","ct","Base",2065,567536.0015997,637794.2,576651.2,70258.1984003,9115.1984003
"708","wd","Base",2035,44240.5579245,52989.6,45432.6,8749.0420755,1192.0420755
"709","wd","Base",2036,612055.796696,690783.8,622083.8,78728.003304,10028.003304
"710","wd","Base",2037,618913.705116,690783.8,622083.8,71870.094884,3170.09488400001
"711","wd","Base",2038,618873.500232,690783.8,622083.8,71910.299768,3210.29976800001
"712","wd","Base",2039,618537.989224,690783.8,622083.8,72245.810776,3545.81077600001
"713","wd","Base",2040,611758.688366,690783.8,622083.8,79025.111634,10325.111634
"714","wd","Base",2041,617729.463542,690783.8,622083.8,73054.336458,4354.33645800001
"715","wd","Base",2042,600474.9084594,690783.8,622083.8,90308.8915406,21608.8915406
"716","wd","Base",2043,586999.276985,690783.8,622083.8,103784.523015,35084.523015
"717","wd","Base",2044,603192.6748878,690783.8,622083.8,87591.1251122,18891.1251122
"718","wd","Base",2045,604304.2924041,690783.8,622083.8,86479.5075959,17779.5075959
"719","wd","Base",2046,596958.2242057,690783.8,622083.8,93825.5757943,25125.5757943
"720","wd","Base",2047,578299.3458768,690783.8,622083.8,112484.4541232,43784.4541232
"721","wd","Base",2048,618105.83414,690783.8,622083.8,72677.96586,3977.96586
"722","wd","Base",2049,602984.85617464,690783.8,622083.8,87798.94382536,19098.94382536
"723","wd","Base",2050,618727.8605482,690783.8,622083.8,72055.9394518,3355.93945179999
"724","wd","Base",2051,615759.889397,690783.8,622083.8,75023.910603,6323.91060300001
"725","wd","Base",2052,614944.719066,690783.8,622083.8,75839.080934,7139.080934
"726","wd","Base",2053,617500.477047,690783.8,622083.8,73283.322953,4583.32295300001
"727","wd","Base",2054,617051.426746,690783.8,622083.8,73732.373254,5032.37325400001
"728","wd","Base",2055,596059.2600967,690783.8,622083.8,94724.5399033,26024.5399033
"729","wd","Base",2056,589652.1562025,690783.8,622083.8,101131.6437975,32431.6437975
"730","wd","Base",2057,526144.50907278,690783.8,622083.8,164639.29092722,95939.29092722
"731","wd","Base",2058,530773.5202828,690783.8,622083.8,160010.2797172,91310.2797172
"732","wd","Base",2059,495479.3412981,690783.8,622083.8,195304.4587019,126604.4587019
"733","wd","Base",2060,616281.8209191,690783.8,622083.8,74501.9790809,5801.97908089999
"734","wd","Base",2061,612706.242369,690783.8,622083.8,78077.557631,9377.55763099999
"735","wd","Base",2062,598339.5040474,690783.8,622083.8,92444.2959526,23744.2959526
"736","wd","Base",2063,610348.4766832,690783.8,622083.8,80435.3233168,11735.3233168
"737","wd","Base",2064,616018.50001518,690783.8,622083.8,74765.29998482,6065.29998482001
"738","wd","Base",2065,560806.178858,637794.2,576651.2,76988.021142,15845.021142
"739","hd","Base",2035,44252.321665,52989.6,45432.6,8737.278335,1180.278335
"740","hd","Base",2036,599506.3964548,690783.8,622083.8,91277.4035452,22577.4035452
"741","hd","Base",2037,612503.835572,690783.8,622083.8,78279.964428,9579.96442799999
"742","hd","Base",2038,614939.494469,690783.8,622083.8,75844.305531,7144.30553100001
"743","hd","Base",2039,612489.726221,690783.8,622083.8,78294.073779,9594.073779
"744","hd","Base",2040,602720.948851,690783.8,622083.8,88062.851149,19362.851149
"745","hd","Base",2041,611580.932555,690783.8,622083.8,79202.867445,10502.867445
"746","hd","Base",2042,580822.2731285,690783.8,622083.8,109961.5268715,41261.5268715
"747","hd","Base",2043,532253.442333,690783.8,622083.8,158530.357667,89830.357667
"748","hd","Base",2044,591015.2912401,690783.8,622083.8,99768.5087599,31068.5087599
"749","hd","Base",2045,589618.1365553,690783.8,622083.8,101165.6634447,32465.6634447
"750","hd","Base",2046,537028.4006591,690783.8,622083.8,153755.3993409,85055.3993409
"751","hd","Base",2047,492466.1401156,690783.8,622083.8,198317.6598844,129617.6598844
"752","hd","Base",2048,609366.2353761,690783.8,622083.8,81417.5646239,12717.5646239
"753","hd","Base",2049,591728.44986634,690783.8,622083.8,99055.35013366,30355.35013366
"754","hd","Base",2050,614044.979815,690783.8,622083.8,76738.820185,8038.820185
"755","hd","Base",2051,607787.4963113,690783.8,622083.8,82996.3036887,14296.3036887
"756","hd","Base",2052,607152.4405858,690783.8,622083.8,83631.3594142,14931.3594142
"757","hd","Base",2053,610136.0617488,690783.8,622083.8,80647.7382512,11947.7382512
"758","hd","Base",2054,609675.3986726,690783.8,622083.8,81108.4013274,12408.4013274
"759","hd","Base",2055,587203.9319403,690783.8,622083.8,103579.8680597,34879.8680597
"760","hd","Base",2056,557491.97008057,690783.8,622083.8,133291.82991943,64591.82991943
"761","hd","Base",2057,427237.922741002,690783.8,622083.8,263545.877258998,194845.877258998
"762","hd","Base",2058,502379.9508,690783.8,622083.8,188403.8492,119703.8492
"763","hd","Base",2059,460014.608502422,690783.8,622083.8,230769.191497578,162069.191497578
"764","hd","Base",2060,602318.3548588,690783.8,622083.8,88465.4451412,19765.4451412
"765","hd","Base",2061,604833.094713,690783.8,622083.8,85950.705287,17250.705287
"766","hd","Base",2062,593722.03968686,690783.8,622083.8,97061.76031314,28361.76031314
"767","hd","Base",2063,602406.9030615,690783.8,622083.8,88376.8969385,19676.8969385
"768","hd","Base",2064,605727.648918,690783.8,622083.8,85056.151082,16356.151082
"769","hd","Base",2065,547953.7508169,637794.2,576651.2,89840.4491831,28697.4491831
