"site_id","site_name","data","year","month","date","flow_m3s","thresh_m3s","norm","cum_loss"
10128500,"Weber River","observed",1985,3,1985-03-16,2.10184077445781,1.77675681057963,0.653022151890193,NA
10128500,"Weber River","observed",1985,4,1985-04-15,10.5442497759744,4.61661192999168,2.22365502114461,NA
10128500,"Weber River","observed",1985,5,1985-05-16,25.3106936199267,18.2142778613805,1.03003910222183,NA
10128500,"Weber River","observed",1985,6,1985-06-15,21.0073245917184,21.0351906127833,-0.0023860089573865,-0.0278660210648987
10128500,"Weber River","observed",1985,7,1985-07-16,6.04336313073136,5.96922406140764,0.0209662592946713,0
10128500,"Weber River","observed",1985,8,1985-08-16,3.66474801700336,3.01037484486018,0.569026749798256,NA
10128500,"Weber River","observed",1985,9,1985-09-15,2.7075624816384,2.25047291486478,0.519703715759959,NA
10128500,"Weber River","observed",1985,10,1985-10-16,3.05465698994539,2.03516729135528,1.30556445048065,NA
10128500,"Weber River","observed",1985,11,1985-11-15,2.94901079357952,1.8258393503921,2.11580902286547,NA
10128500,"Weber River","observed",1985,12,1985-12-16,2.7237152634847,1.59815988231691,2.50551825060012,NA
10128500,"Weber River","observed",1986,1,1986-01-16,2.26717462068852,1.50645412506615,2.24961658869757,NA
10128500,"Weber River","observed",1986,2,1986-02-14,2.39085203671954,1.50628925632801,2.84807505963014,NA
10128500,"Weber River","observed",1986,3,1986-03-16,5.11256097985239,1.77675681057963,4.83671649953638,NA
10128500,"Weber River","observed",1986,4,1986-04-15,10.8698935117824,4.61661192999168,2.31888213077976,NA
10128500,"Weber River","observed",1986,5,1986-05-16,29.6075467285966,18.2142778613805,1.563782321643,NA
10128500,"Weber River","observed",1986,6,1986-06-15,49.8914520104448,21.0351906127833,1.81037154262254,NA
10128500,"Weber River","observed",1986,7,1986-07-16,11.0444836175443,5.96922406140764,1.15951533516446,NA
10128500,"Weber River","observed",1986,8,1986-08-16,4.22743116218632,3.01037484486018,1.00681662404291,NA
10128500,"Weber River","observed",1986,9,1986-09-15,3.32619119018496,2.25047291486478,1.13798488134039,NA
10128500,"Weber River","observed",1986,10,1986-10-16,3.34595513117729,2.03516729135528,1.62460582803035,NA
10128500,"Weber River","observed",1986,11,1986-11-15,2.7344634859008,1.8258393503921,1.75856097906979,NA
10128500,"Weber River","observed",1986,12,1986-12-16,2.10458111445058,1.59815988231691,1.23566730875825,NA
10128500,"Weber River","observed",1987,1,1987-01-16,1.97213134813316,1.50645412506615,1.44643055246488,NA
10128500,"Weber River","observed",1987,2,1987-02-14,1.73036158996114,1.50628925632801,0.807920347671811,NA
10128500,"Weber River","observed",1987,3,1987-03-16,1.8862673616929,1.77675681057963,0.228234955992135,NA
10128500,"Weber River","observed",1987,4,1987-04-15,6.1551385542144,4.61661192999168,0.702490290521794,NA
10128500,"Weber River","observed",1987,5,1987-05-16,15.3212408996005,18.2142778613805,-0.497756046982335,-2.89303696178
10128500,"Weber River","observed",1987,6,1987-06-15,8.254360781568,21.0351906127833,-1.46225243767617,-15.6738667929953
10128500,"Weber River","observed",1987,7,1987-07-16,3.23086085148077,5.96922406140764,-0.946264277519406,-18.4122300029222
10128500,"Weber River","observed",1987,8,1987-08-16,2.29914525393755,3.01037484486018,-0.722190845285935,-19.1234595938448
10128500,"Weber River","observed",1987,9,1987-09-15,1.7207203779072,2.25047291486478,-0.700250158208822,-19.6532121308024
10128500,"Weber River","observed",1987,10,1987-10-16,1.51906180266116,2.03516729135528,-0.836654404597587,-20.1693176194965
10128500,"Weber River","observed",1987,11,1987-11-15,1.43943970176,1.8258393503921,-0.92924404788235,-20.5557172681286
